YEAR,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_BORO_NAME,SECONDS
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,54,FEMALE,BLACK,5.8,150,MED,BRO,BLK,1003346.0,176718.0,BROOKLYN,30600.000000000004
2019,Based on Radio Run,POM,1.0,ASSAULT,13.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,27,FEMALE,BLACK,5.3,120,THN,BRO,Other,997511.0,172714.0,BROOKLYN,35160.0
2019,Based on Radio Run,POM,1.0,ASSAULT,15.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,28,MALE,BLACK,5.11,170,MED,BRO,BLK,1005885.0,179022.0,BROOKLYN,34200.0
2019,Based on Radio Run,POF,2.0,ASSAULT,27.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,23,MALE,BLACK,5.11,190,MED,BRO,BLK,1005320.0,175101.0,BROOKLYN,46200.0
2019,Based on Radio Run,POM,1.0,Other,7.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,38,MALE,BLACK,5.9,180,MED,BRO,BLK,1006833.0,179204.0,BROOKLYN,24720.0
2019,Based on Radio Run,POM,2.0,ASSAULT,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,21,MALE,BLACK,6.2,180,MED,BRO,BLK,998500.0,173226.0,BROOKLYN,77100.0
2019,Based on Radio Run,POM,1.0,Other,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,20,MALE,BLACK,6,180,MED,BRO,BLK,998243.0,176387.0,BROOKLYN,77100.0
2019,Based on Radio Run,POM,1.0,LARCENY,15.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,33,MALE,BLACK,5.8,150,THN,BRO,BLK,1003422.0,178505.0,BROOKLYN,52020.0
2019,Based on Radio Run,POM,1.0,ASSAULT,9.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,33,MALE,BLACK,5.7,180,THN,BRO,BLK,1001632.0,177329.0,BROOKLYN,600.0
2019,Based on Radio Run,POM,1.0,LARCENY,2.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,19,MALE,WHITE,5.8,160,THN,BRO,BLK,976973.0,165704.0,BROOKLYN,46380.0
2019,Based on Radio Run,POM,1.0,Other,27.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,43,MALE,WHITE,5.7,180,MED,BRO,Other,979372.0,165487.0,BROOKLYN,6300.0
2019,Based on Radio Run,POM,1.0,BURGLARY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,44,MALE,BLACK,5.6,160,MED,BRO,BLK,981504.0,165458.0,BROOKLYN,58140.0
2019,Based on Radio Run,POM,1.0,LARCENY,8.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,30,MALE,WHITE HISPANIC,5.8,150,THN,BRO,BLK,978217.0,169418.0,BROOKLYN,34920.0
2019,Based on Radio Run,POM,1.0,ASSAULT,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,18,FEMALE,WHITE,5.3,150,Other,BRO,BLN,976380.0,166180.0,BROOKLYN,70500.0
2019,Based on Radio Run,POM,1.0,BURGLARY,17.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,45,MALE,ASIAN/PAC.ISL,5.7,150,THN,BRO,BLK,976913.0,170524.0,BROOKLYN,85800.0
2019,Based on Radio Run,POM,1.0,ROBBERY,10.0,Y,Y,N,N,N,Y,N,Y,Y,Y,20,FEMALE,WHITE,5.6,120,THN,Other,Other,977946.0,169588.0,BROOKLYN,10080.0
2019,Based on Radio Run,POM,1.0,ROBBERY,10.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,21,MALE,WHITE HISPANIC,6,170,MED,BRO,Other,977946.0,169588.0,BROOKLYN,10080.0
2019,Based on Radio Run,POM,1.0,ROBBERY,10.0,Y,Y,N,N,N,Y,N,Y,Y,Y,20,MALE,WHITE,5.8,160,THN,BRO,Other,977946.0,169588.0,BROOKLYN,10080.0
2019,Based on Radio Run,Other,1.0,LARCENY,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,55,MALE,BLACK,5.1,180,MED,BRO,Other,975543.0,164769.0,BROOKLYN,49500.0
2019,Based on Radio Run,Other,1.0,LARCENY,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,30,MALE,WHITE HISPANIC,5.5,150,MED,BRO,BLK,975187.0,165007.0,BROOKLYN,29220.000000000004
2019,Based on Radio Run,POM,1.0,LARCENY,20.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,31,MALE,WHITE HISPANIC,5.9,185,THN,BRO,BLK,975002.0,164412.0,BROOKLYN,15960.000000000002
2019,Based on Radio Run,POM,1.0,Other,15.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,18,MALE,WHITE HISPANIC,5.9,160,THN,BRO,BLK,979372.0,165487.0,BROOKLYN,13380.0
2019,Based on Radio Run,POM,1.0,ASSAULT,3.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,21,MALE,BLACK,5.1,150,THN,BRO,BLK,976144.0,165423.0,BROOKLYN,11940.0
2019,Based on Radio Run,POF,1.0,BURGLARY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,61,MALE,BLACK,5.1,170,THN,Other,Other,974510.0,164023.0,BROOKLYN,64080.00000000001
2019,Based on Radio Run,POM,1.0,LARCENY,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,53,MALE,WHITE,5.1,180,MED,BLU,BLN,975185.0,163972.0,BROOKLYN,56940.0
2019,Based on Radio Run,POM,1.0,BURGLARY,1.0,Y,Y,N,N,N,Y,N,Y,Y,Y,34,MALE,WHITE,6,160,THN,BRO,Other,978590.0,170612.0,BROOKLYN,9900.0
2019,Based on Radio Run,POF,1.0,ROBBERY,6.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,18,FEMALE,WHITE HISPANIC,5.8,150,MED,BRO,Other,977127.0,168577.0,BROOKLYN,76560.0
2019,Based on Radio Run,POF,1.0,ROBBERY,6.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,20,MALE,BLACK,5.7,150,THN,BRO,BLK,977127.0,168577.0,BROOKLYN,76560.0
2019,Based on Radio Run,POM,2.0,ROBBERY,17.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,23,MALE,WHITE,6,180,MED,BRO,BLK,975711.0,169311.0,BROOKLYN,84180.0
2019,Based on Radio Run,Other,1.0,LARCENY,7.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,52,MALE,WHITE HISPANIC,5.7,150,THN,BRO,Other,976298.0,165920.0,BROOKLYN,33180.0
2019,Based on Radio Run,POF,1.0,ROBBERY,17.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,17,FEMALE,BLACK,5.2,200,Other,BRO,BLK,1014850.0,173285.0,BROOKLYN,52800.0
2019,Based on Radio Run,POM,1.0,ROBBERY,17.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,14,FEMALE,BLACK,5.6,120,THN,BRO,BLK,1014850.0,173285.0,BROOKLYN,52800.0
2019,Based on Radio Run,POM,1.0,BURGLARY,3.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,18,MALE,BLACK,6.1,190,THN,BRO,BLK,1015360.0,170624.0,BROOKLYN,64800.00000000001
2019,Based on Radio Run,POF,3.0,LARCENY,33.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,53,MALE,BLACK,6.1,180,MED,BRO,Other,1016468.0,169744.0,BROOKLYN,37200.0
2019,Based on C/W on Scene,POF,1.0,Other,6.0,N,Y,N,Y,Y,Y,N,Y,Y,Y,18,MALE,BLACK,5.1,145,THN,BRO,Other,1012106.0,167872.0,BROOKLYN,68700.0
2019,Based on Self Initiated,POM,2.0,LARCENY,31.0,Y,Y,N,N,Y,Y,Y,Y,Y,Y,17,MALE,BLACK,5.8,140,THN,BRO,BLK,1013675.0,169456.0,BROOKLYN,60540.00000000001
2019,Based on Self Initiated,POM,2.0,LARCENY,31.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,17,MALE,BLACK,5.4,130,THN,BRO,BLK,1013675.0,169456.0,BROOKLYN,60540.00000000001
2019,Based on Self Initiated,POM,2.0,LARCENY,31.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,21,MALE,BLACK,5.1,150,THN,BRO,BLK,1013675.0,169456.0,BROOKLYN,60540.00000000001
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,N,Y,N,Y,N,Y,N,Y,Y,Y,45,MALE,BLACK,6,215,THN,BRO,Other,1014521.0,170608.0,BROOKLYN,32520.000000000004
2019,Based on Radio Run,Other,2.0,BURGLARY,60.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,30,MALE,BLACK,5.9,180,MED,BRO,BLK,1012461.0,174344.0,BROOKLYN,420.0
2019,Based on Radio Run,POM,1.0,ROBBERY,10.0,Y,Y,N,N,N,Y,N,Y,Y,Y,19,MALE,BLACK,5.1,165,THN,BRO,BLK,1012560.0,176285.0,BROOKLYN,2700.0
2019,Based on Radio Run,POM,2.0,LARCENY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,23,MALE,BLACK,5.1,190,Other,BRO,BLK,1011310.0,174385.0,BROOKLYN,12000.0
2019,Based on Radio Run,POM,1.0,LARCENY,2.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,26,MALE,BLACK,5.1,165,THN,BRO,BLK,1013476.0,175206.0,BROOKLYN,7200.0
2019,Based on Radio Run,POM,1.0,ROBBERY,1.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,18,MALE,BLACK,5.8,140,THN,BRO,BLK,1010675.0,174688.0,BROOKLYN,86220.0
2019,Based on Radio Run,POF,1.0,Other,30.0,Y,N,N,Y,Y,Y,N,Y,Y,Y,41,MALE,BLACK,5.5,140,THN,BRO,BLK,1012859.0,175104.0,BROOKLYN,37200.0
2019,Based on Radio Run,POM,1.0,ASSAULT,15.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,49,MALE,BLACK,6,180,MED,BRO,BLK,1009883.0,173089.0,BROOKLYN,55020.0
2019,Based on Radio Run,POM,1.0,Other,18.0,N,Y,N,Y,Y,Y,Y,Y,Y,Y,23,MALE,BLACK,6.1,150,THN,BRO,BLK,1008774.0,171210.0,BROOKLYN,37920.0
2019,Based on Radio Run,POM,9.0,LARCENY,12.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,24,MALE,BLACK,5.9,160,MED,BRO,BLK,998928.0,168086.0,BROOKLYN,14640.000000000002
2019,Based on Radio Run,POM,1.0,LARCENY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,47,FEMALE,BLACK,5,120,MED,BRO,Other,998722.0,170519.0,BROOKLYN,64380.00000000001
2019,Based on C/W on Scene,POM,5.0,ROBBERY,20.0,Y,Y,N,Y,Y,Y,N,(,Y,Y,25,MALE,WHITE,5.4,150,MED,BLK,BLK,994710.0,167012.0,BROOKLYN,12120.0
2019,Based on C/W on Scene,POM,5.0,ROBBERY,20.0,Y,Y,N,Y,Y,Y,N,(,Y,Y,28,MALE,WHITE,5.1,170,THN,BRO,Other,994710.0,167012.0,BROOKLYN,12120.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,23,MALE,BLACK,5.7,185,MED,BRO,BLK,996557.0,174864.0,BROOKLYN,8220.0
2019,Based on Radio Run,POM,1.0,BURGLARY,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,BLACK,5.11,160,THN,BRO,BLK,994567.0,170799.0,BROOKLYN,16500.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,N,N,Y,Y,Y,Y,N,Y,Y,Y,23,MALE,BLACK,6,180,MED,BRO,BLK,996557.0,174864.0,BROOKLYN,8220.0
2019,Based on Radio Run,POM,1.0,Other,15.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,33,MALE,WHITE,5.11,200,Other,BRO,Other,994293.0,173544.0,BROOKLYN,44400.0
2019,Based on Radio Run,POM,1.0,ROBBERY,2.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,BLACK,6.1,160,THN,BRO,BLK,994861.0,177574.0,BROOKLYN,69600.0
2019,Based on Radio Run,POF,1153.0,Other,120.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,24,MALE,BLACK HISPANIC,6,150,THN,BRO,BLK,993472.0,169640.0,BROOKLYN,42780.0
2019,Based on Radio Run,POM,1.0,Other,18.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,25,MALE,BLACK,5.1,150,THN,BLK,BLK,999105.0,169429.0,BROOKLYN,49620.0
2019,Based on Radio Run,POM,2.0,Other,12.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,41,MALE,BLACK,5.9,185,MED,BRO,BLK,994359.0,166075.0,BROOKLYN,62280.00000000001
2019,Based on Radio Run,POM,5.0,LARCENY,10.0,Y,Y,N,Y,Y,Y,N,(,Y,Y,28,MALE,BLACK,6.2,160,THN,BLK,BLK,995899.0,174296.0,BROOKLYN,24000.0
2019,Based on Radio Run,POM,1.0,ASSAULT,20.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,27,MALE,BLACK,5.1,180,THN,BLK,BLK,994242.0,173850.0,BROOKLYN,1920.0000000000002
2019,Based on Radio Run,POM,1.0,ROBBERY,2.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,32,MALE,BLACK HISPANIC,6,180,THN,BRO,Other,995697.0,173823.0,BROOKLYN,76200.0
2019,Based on Radio Run,POM,1.0,ROBBERY,8.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,15,MALE,BLACK,6.1,160,THN,BRO,BLK,998720.0,167592.0,BROOKLYN,52440.0
2019,Based on Radio Run,POM,1.0,ROBBERY,8.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,17,MALE,BLACK,5.8,175,MED,BRO,BLK,998720.0,167592.0,BROOKLYN,52440.0
2019,Based on Radio Run,POM,1.0,LARCENY,13.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,36,MALE,BLACK,5.9,160,THN,BLK,BLK,995708.0,176233.0,BROOKLYN,47400.0
2019,Based on Radio Run,POM,1.0,Other,50.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,21,MALE,BLACK,5.1,160,MED,BRO,BLK,995311.0,176496.0,BROOKLYN,55800.0
2019,Based on Radio Run,POM,1.0,ROBBERY,2.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,16,MALE,BLACK,6.2,230,Other,BRO,BLK,996106.0,175576.0,BROOKLYN,66600.0
2019,Based on Radio Run,POF,1.0,BURGLARY,25.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,21,FEMALE,BLACK,5.5,120,THN,BRO,Other,994899.0,177319.0,BROOKLYN,58500.00000000001
2019,Based on Radio Run,POF,1.0,BURGLARY,30.0,Y,N,Y,Y,Y,Y,N,Y,Y,Y,25,MALE,BLACK,6.1,150,MED,BRO,BLK,994899.0,177319.0,BROOKLYN,58500.00000000001
2019,Based on Radio Run,POF,1.0,LARCENY,2.0,N,Y,N,Y,Y,Y,N,Y,Y,Y,29,FEMALE,BLACK,5.3,110,THN,BRO,BLK,1003281.0,180183.0,BROOKLYN,33720.0
2019,Based on C/W on Scene,POM,1.0,Other,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,37,MALE,BLACK,5.7,170,THN,BRO,BLK,996394.0,182460.0,BROOKLYN,41400.0
2019,Based on Radio Run,POM,1.0,Other,12.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,14,MALE,BLACK,5.11,160,THN,BRO,BLK,995992.0,178506.0,BROOKLYN,76920.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,32,MALE,BLACK,5.11,180,MED,BRO,Other,1003232.0,180916.0,BROOKLYN,3600.0
2019,Based on Radio Run,POM,1.0,LARCENY,3.0,Y,N,N,N,N,Y,N,Y,Y,Y,22,MALE,BLACK,6.1,160,THN,BRO,BLK,998105.0,178069.0,BROOKLYN,81840.0
2019,Based on Radio Run,POM,1.0,LARCENY,3.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,26,MALE,BLACK,6.1,150,THN,BRO,BLK,998105.0,178069.0,BROOKLYN,81840.0
2019,Based on Radio Run,POM,1.0,Other,5.0,Y,N,Y,N,Y,Y,N,Y,Y,Y,25,MALE,BLACK,5.1,165,THN,BRO,BLK,995595.0,180119.0,BROOKLYN,48840.0
2019,Based on Radio Run,POM,1.0,LARCENY,7.0,Y,N,N,Y,N,Y,N,Y,Y,Y,42,MALE,BLACK,6.1,190,MED,BRO,Other,1003380.0,178973.0,BROOKLYN,45840.0
2019,Based on C/W on Scene,POM,1.0,Other,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,BLACK,5.9,130,THN,BRO,BLK,997913.0,180368.0,BROOKLYN,41880.0
2019,Based on Radio Run,POF,1.0,Other,20.0,Y,N,N,Y,Y,Y,N,(,Y,Y,17,MALE,BLACK,6,150,THN,BRO,Other,1000134.0,181014.0,BROOKLYN,53100.0
2019,Based on Radio Run,POF,1.0,ASSAULT,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,15,MALE,BLACK,5.1,180,MED,BRO,BLK,997151.0,182553.0,BROOKLYN,62100.00000000001
2019,Based on Radio Run,POM,1.0,BURGLARY,20.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,16,MALE,BLACK,5.1,160,THN,BRO,BLK,996658.0,178260.0,BROOKLYN,70200.0
2019,Based on C/W on Scene,POM,2.0,BURGLARY,8.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,19,MALE,BLACK,5.6,150,THN,BRO,Other,995080.0,179741.0,BROOKLYN,29400.000000000004
2019,Based on C/W on Scene,POM,5.0,Other,3.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,27,MALE,BLACK,5.7,200,THN,BRO,BLK,997278.0,178308.0,BROOKLYN,57180.0
2019,Based on C/W on Scene,POM,1.0,BURGLARY,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,41,MALE,BLACK,5.6,150,THN,BRO,BLK,1003251.0,181385.0,BROOKLYN,40800.0
2019,Based on C/W on Scene,POM,3.0,BURGLARY,20.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,66,MALE,BLACK,5.8,160,THN,BRO,BLK,998105.0,178069.0,BROOKLYN,62400.00000000001
2019,Based on C/W on Scene,Other,1.0,Other,2.0,N,N,Y,Y,N,Y,N,Y,Y,Y,17,MALE,BLACK,5.4,140,THN,BRO,BLK,997085.0,181613.0,BROOKLYN,66180.0
2019,Based on C/W on Scene,Other,1.0,Other,39.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,17,MALE,BLACK,6.3,180,THN,BRO,BLK,997503.0,182054.0,BROOKLYN,62760.00000000001
2019,Based on C/W on Scene,Other,1.0,Other,39.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,19,FEMALE,BLACK,5.4,200,Other,BRO,BLK,997503.0,182054.0,BROOKLYN,62760.00000000001
2019,Based on Radio Run,POM,1.0,Other,6.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,16,MALE,WHITE HISPANIC,6,135,THN,BRO,BLK,998472.0,180355.0,BROOKLYN,55560.0
2019,Based on C/W on Scene,POM,1.0,ASSAULT,15.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,22,MALE,BLACK,6.1,162,THN,BLK,BLK,998882.0,178439.0,BROOKLYN,5700.0
2019,Based on C/W on Scene,Other,1.0,Other,6.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,27,MALE,BLACK,5.8,280,Other,BRO,BLK,995861.0,183459.0,BROOKLYN,3600.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,17,MALE,BLACK,5.7,120,THN,BRO,BLK,1001496.0,180885.0,BROOKLYN,120.00000000000001
2019,Based on Radio Run,POM,1.0,ROBBERY,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,15,MALE,BLACK,5.9,160,MED,BRO,BLK,995616.0,181548.0,BROOKLYN,58800.00000000001
2019,Based on C/W on Scene,POF,1.0,ROBBERY,15.0,Y,N,N,Y,N,Y,N,(,Y,Y,31,MALE,BLACK,5.9,160,MED,BRO,BLK,1003243.0,181322.0,BROOKLYN,38340.0
2019,Based on Radio Run,POM,1.0,Other,35.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,28,MALE,BLACK,6.4,180,THN,BRO,BLK,1002253.0,179591.0,BROOKLYN,56400.0
2019,Based on Radio Run,POF,1.0,Other,14.0,N,Y,N,Y,Y,Y,N,Y,Y,Y,29,MALE,WHITE HISPANIC,6,160,MED,BRO,BLK,995225.0,179050.0,BROOKLYN,7680.000000000001
2019,Based on C/W on Scene,POM,1.0,Other,5.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,34,MALE,WHITE,6.4,250,Other,BRO,Other,983418.0,174357.0,BROOKLYN,64560.00000000001
2019,Based on C/W on Scene,POF,1.0,ASSAULT,8.0,Y,Y,N,Y,N,Y,N,(,Y,Y,28,MALE,BLACK HISPANIC,5.1,300,Other,BLK,BLK,979066.0,172470.0,BROOKLYN,4140.0
2019,Based on Radio Run,POM,1.0,Other,10.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,62,MALE,WHITE HISPANIC,5.7,180,MED,BRO,BLK,979467.0,173170.0,BROOKLYN,71940.0
2019,Based on Radio Run,POM,2.0,ROBBERY,15.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,19,MALE,WHITE HISPANIC,5.7,190,MED,BLU,Other,980275.0,174191.0,BROOKLYN,7500.000000000001
2019,Based on Radio Run,POM,2.0,ROBBERY,15.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,17,MALE,WHITE HISPANIC,6,190,MED,BRO,BLK,980275.0,174191.0,BROOKLYN,7500.000000000001
2019,Based on C/W on Scene,POF,1.0,ASSAULT,10.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,39,MALE,WHITE HISPANIC,5.4,180,MED,BRO,BLK,980760.0,174803.0,BROOKLYN,4800.0
2019,Based on Radio Run,POM,1.0,Other,10.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,29,MALE,WHITE HISPANIC,5.8,200,MED,BRO,BLK,983303.0,178017.0,BROOKLYN,33300.0
2019,Based on C/W on Scene,POM,2.0,LARCENY,7.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,21,MALE,WHITE,5.1,150,THN,BRO,BLK,985244.0,181875.0,BROOKLYN,58500.00000000001
2019,Based on C/W on Scene,POM,2.0,LARCENY,7.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,23,MALE,WHITE HISPANIC,5.9,160,MED,BRO,BLK,985244.0,181875.0,BROOKLYN,58500.00000000001
2019,Based on C/W on Scene,POF,1.0,ASSAULT,10.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,31,MALE,WHITE HISPANIC,5,130,MED,BRO,BLK,981065.0,173568.0,BROOKLYN,3840.0000000000005
2019,Based on Radio Run,POM,1.0,Other,10.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,29,MALE,BLACK,5.8,170,MED,BLK,BLK,988962.0,180648.0,BROOKLYN,49380.0
2019,Based on Radio Run,POM,1.0,ROBBERY,5.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,26,MALE,BLACK,5.6,140,MED,BRO,BLK,984128.0,179058.0,BROOKLYN,14820.000000000002
2019,Based on Radio Run,POF,1.0,LARCENY,15.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,45,MALE,BLACK,5.9,170,MED,BRO,BLK,985385.0,182632.0,BROOKLYN,25260.0
2019,Based on Radio Run,POM,1.0,ASSAULT,3.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,35,MALE,WHITE,5.5,130,THN,BRO,Other,978949.0,171899.0,BROOKLYN,85200.0
2019,Based on Radio Run,POM,1.0,Other,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,40,MALE,BLACK HISPANIC,5.6,150,THN,BRO,Other,979281.0,172299.0,BROOKLYN,68760.0
2019,Based on C/W on Scene,POM,5.0,ASSAULT,8.0,Y,Y,N,N,Y,Y,Y,(,Y,Y,23,MALE,WHITE HISPANIC,5.6,130,THN,BRO,BLK,983881.0,174937.0,BROOKLYN,62040.00000000001
2019,Based on C/W on Scene,POM,1.0,BURGLARY,5.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,28,MALE,ASIAN/PAC.ISL,5.6,140,THN,BRO,BLK,984029.0,173873.0,BROOKLYN,19800.0
2019,Based on Radio Run,POF,1.0,ASSAULT,3.0,Y,Y,N,Y,N,N,N,Y,Y,Y,21,FEMALE,BLACK,5.7,160,MED,Other,BLK,982357.0,175530.0,BROOKLYN,64200.00000000001
2019,Based on Radio Run,POM,1.0,BURGLARY,5.0,Y,Y,N,N,N,Y,N,Y,Y,Y,16,MALE,WHITE,5.1,140,THN,BRO,BLK,987731.0,181125.0,BROOKLYN,70920.0
2019,Based on Radio Run,POM,1.0,BURGLARY,5.0,Y,Y,N,N,N,Y,N,Y,Y,Y,18,MALE,WHITE,5.1,140,THN,BRO,BLK,987731.0,181125.0,BROOKLYN,70920.0
2019,Based on Radio Run,POM,2.0,ASSAULT,15.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,27,MALE,ASIAN/PAC.ISL,6,180,MED,BRO,BLK,983412.0,176351.0,BROOKLYN,75900.0
2019,Based on Radio Run,POM,1.0,LARCENY,4.0,Y,Y,N,N,Y,Y,N,Y,Y,Y,31,MALE,ASIAN/PAC.ISL,5.7,140,THN,BRO,BLK,981820.0,171973.0,BROOKLYN,23460.0
2019,Based on Radio Run,POF,1.0,ROBBERY,15.0,Y,Y,N,Y,Y,Y,N,Y,Y,Y,32,MALE,WHITE HISPANIC,5.5,230,Other,BRO,BLK,980820.0,172758.0,BROOKLYN,1320.0
2019,Based on Radio Run,POM,1.0,ROBBERY,8.0,Y,Y,N,Y,Y,N,Y,Y,Y,Y,50,MALE,BLACK,5.7,170,MED,BRO,Other,1010408.0,183068.0,BROOKLYN,78600.0
2019,Based on Radio Run,POM,1.0,ROBBERY,8.0,Y,Y,N,Y,N,Y,Y,Y,Y,Y,51,MALE,BLACK,5.7,170,MED,BRO,Other,1010408.0,183068.0,BROOKLYN,78600.0
2019,Based on Radio Run,POM,1.0,Other,5.0,Y,N,N,Y,Y,Y,N,Y,Y,Y,21,MALE,BLACK,6,190,MED,BRO,BLK,1007515.0,188557.0,BROOKLYN,31500.000000000004
2019,Based on Radio Run,POM,1705.0,ASSAULT,173.0,Y,Y,N,Y,N,Y,N,Y,Y,Y,34,MALE,BLACK,6,210,MED,BRO,BLK,1009480.0,179504.0,BROOKLYN,61500.00000000001
